Date,Time,CO2_room,Relative_humidity_room,Lighting_room,Meteo_Rain,Meteo_Sun_dusk,Meteo_Wind,Meteo_Sun_light_in_west_facade,Meteo_Sun_light_in_east_facade,Meteo_Sun_light_in_south_facade,Meteo_Sun_light_in_north_facade,Meteo_Sun_irradiance,Outdoor_relative_humidity_Sensor,Day_of_the_week,Occupancy 1,Occupancy 2,Occupancy 3,Indoor_temperature_room,Humidity,Outside temp,Satisfaction,Datetime
21/03/2012,21:15,215.467,62.1573,13.428,0.0,0.65,0.124667,0,0.0,0.0,0.0,-3.18533,71.1067,3.0,1,0,0,15.344,62.1573,16.85,89.906339,2012-03-21 21:15:00
21/03/2012,21:30,217.195,62.528,13.3467,0.0,0.65,0.0,0,0.0,0.0,0.0,-3.12,71.3653,3.0,1,0,0,15.2293,62.528,16.68,89.19122151,2012-03-21 21:30:00
21/03/2012,21:45,216.608,62.3627,13.3467,0.0,0.65,0.072,0,0.0,0.0,0.0,-3.316,71.2267,3.0,1,0,0,15.1033,62.3627,16.51,88.51845411,2012-03-21 21:45:00
21/03/2012,22:00,216.683,60.8107,13.948,0.0,0.65,0.0953333,0,0.0,0.0,0.0,-3.25067,70.1733,3.0,1,0,0,15.0027,60.8107,16.3,88.31351771,2012-03-21 22:00:00
21/03/2012,22:15,213.696,58.208,12.4353,0.0,0.65,0.0413333,0,0.0,0.0,0.0,-3.18533,68.5253,3.0,1,0,0,14.876,58.208,16.13,88.188624,2012-03-21 22:15:00
21/03/2012,22:30,212.128,56.7547,13.7533,0.0,0.65,0.0493333,0,0.0,0.0,0.0,-3.25067,67.68,3.0,1,0,0,14.7,56.7547,15.93,87.421325,2012-03-21 22:30:00
21/03/2012,22:45,212.683,56.3173,13.7693,0.0,0.65,0.106667,0,0.0,0.0,0.0,-3.12,67.1653,3.0,1,0,0,14.5573,56.3173,15.74,86.56849171,2012-03-21 22:45:00
21/03/2012,23:00,212.149,56.1093,13.0213,0.0,0.65,0.351333,0,0.0,0.0,0.0,-3.25067,66.9973,3.0,1,0,0,14.4067,56.1093,15.58,85.56087011,2012-03-21 23:00:00
21/03/2012,23:15,212.629,56.0347,14.1267,0.0,0.65,0.71,0,0.0,0.0,0.0,-3.12,67.016,3.0,1,0,0,14.2767,56.0347,15.33,84.62836211,2012-03-21 23:15:00
21/03/2012,23:30,211.445,55.2987,11.9307,0.0,0.65,0.731333,0,0.0,0.0,0.0,-3.316,66.4853,3.0,1,0,0,14.1207,55.2987,15.17,83.62635651,2012-03-21 23:30:00
21/03/2012,23:45,210.315,54.6347,13.5093,0.0,0.65,0.536,0,0.0,0.0,0.0,-3.18533,66.2267,3.0,1,0,0,13.986,54.6347,14.98,82.729129,2012-03-21 23:45:00
22/03/2012,00:00,209.344,54.5787,13.4593,0.0,0.65,0.684,0,0.0,0.0,0.0,-3.25067,65.8187,3.06667,1,0,0,13.876,54.5787,14.74,81.847949,2012-03-22 00:00:00
22/03/2012,00:15,209.141,54.68,13.3467,0.0,0.65,1.07,0,0.0,0.0,0.0,-3.12,65.4987,4.0,1,0,0,13.75,54.68,14.53,80.7675,2012-03-22 00:15:00
22/03/2012,00:30,208.896,54.5627,13.948,0.0,0.65,0.966,0,0.0,0.0,0.0,-3.18533,65.2667,4.0,1,0,0,13.6513,54.5627,14.3,79.94813331,2012-03-22 00:30:00
22/03/2012,00:45,207.947,54.3307,13.768,0.0,0.65,1.18467,0,0.0,0.0,0.0,-3.18533,64.9093,4.0,1,0,0,13.5307,54.3307,14.15,78.94268251,2012-03-22 00:45:00
22/03/2012,01:00,208.384,54.5147,13.428,0.0,0.65,0.774,0,0.0,0.0,0.0,-3.25067,64.712,4.0,1,0,0,13.4267,54.5147,13.91,77.95625211,2012-03-22 01:00:00
22/03/2012,01:15,207.52,53.8267,13.2813,0.0,0.65,0.916667,0,0.0,0.0,0.0,-3.10733,64.7627,4.0,1,0,0,13.3333,53.8267,13.69,77.26523611,2012-03-22 01:15:00
22/03/2012,01:30,207.04,54.1867,12.94,0.0,0.65,0.370667,0,0.0,0.0,0.0,-3.12,64.7253,4.0,1,0,0,13.256,54.1867,13.5,76.447789,2012-03-22 01:30:00
22/03/2012,01:45,208.011,53.864,14.0453,0.0,0.65,0.503333,0,0.0,0.0,0.0,-3.042,64.072,4.0,1,0,0,13.14,53.864,13.36,75.4144,2012-03-22 01:45:00
22/03/2012,02:00,207.243,54.16,13.0047,0.0,0.65,0.392,0,0.0,0.0,0.0,-3.12,63.9387,4.0,1,0,0,13.0473,54.16,13.25,74.43076271,2012-03-22 02:00:00
22/03/2012,02:15,207.051,54.0347,13.428,0.0,0.65,0.153333,0,0.0,0.0,0.0,-3.12,63.6,4.0,1,0,0,12.93,54.0347,13.07,73.286425,2012-03-22 02:15:00
22/03/2012,02:30,207.616,55.1867,14.4993,0.0,0.65,0.864667,0,0.0,0.0,0.0,-3.18533,63.488,4.0,1,0,0,12.8367,55.1867,12.9,72.04365811,2012-03-22 02:30:00
22/03/2012,02:45,207.264,55.3387,13.1027,0.0,0.65,0.835333,0,0.0,0.0,0.0,-3.042,63.4267,4.0,1,0,0,12.708,55.3387,12.82,70.660061,2012-03-22 02:45:00
22/03/2012,03:00,206.869,55.7333,14.3213,0.0,0.65,1.10733,0,0.0,0.0,0.0,-3.12,63.528,4.0,1,0,0,12.61,55.7333,12.81,69.514575,2012-03-22 03:00:00
22/03/2012,03:15,207.072,55.6213,13.3467,0.0,0.65,0.872,0,0.0,0.0,0.0,-3.18533,63.6773,4.0,1,0,0,12.5013,55.6213,12.76,68.35897331,2012-03-22 03:15:00
22/03/2012,03:30,206.933,54.96,13.3787,0.0,0.65,0.682,0,0.0,0.0,0.0,-3.042,63.5627,4.0,1,0,0,12.3887,54.96,12.61,67.27331231,2012-03-22 03:30:00
22/03/2012,03:45,206.624,54.9973,13.3627,0.0,0.65,0.687333,0,0.0,0.0,0.0,-3.042,63.5547,4.0,1,0,0,12.2867,54.9973,12.61,66.10887811,2012-03-22 03:45:00
22/03/2012,04:00,207.776,54.7093,13.3467,0.0,0.65,0.184,0,0.0,0.0,0.0,-3.12,63.352,4.0,1,0,0,12.1647,54.7093,12.61,64.77194891,2012-03-22 04:00:00
22/03/2012,04:15,208.235,54.1973,13.6227,0.0,0.65,0.546667,0,0.0,0.0,0.0,-3.18533,63.5227,4.0,1,0,0,12.0613,54.1973,12.54,63.68251731,2012-03-22 04:15:00
22/03/2012,04:30,207.232,54.3093,14.0947,0.0,0.65,0.46,0,0.0,0.0,0.0,-3.12,63.7573,4.0,1,0,0,11.9567,54.3093,12.5,62.40120011,2012-03-22 04:30:00
22/03/2012,04:45,207.648,54.84,13.428,0.0,0.65,1.08333,0,0.0,0.0,0.0,-3.18533,63.768,4.0,1,0,0,11.862,54.84,12.51,61.114956,2012-03-22 04:45:00
22/03/2012,05:00,207.264,54.3813,13.1833,0.0,0.65,0.233333,0,0.0,0.0,0.0,-3.12,63.8853,4.0,1,0,0,11.74,54.3813,12.42,59.717075,2012-03-22 05:00:00
22/03/2012,05:15,207.104,55.152,13.948,0.0,0.65,0.406667,0,0.0,0.0,0.0,-3.042,63.9227,4.0,1,0,0,11.6453,55.152,12.37,58.32978791,2012-03-22 05:15:00
22/03/2012,05:30,208.139,54.808,12.956,0.0,1.178,0.248667,0,0.0,0.0,0.0,-3.042,63.96,4.0,1,0,0,11.5453,54.808,12.36,57.13484791,2012-03-22 05:30:00
22/03/2012,05:45,208.171,55.0053,14.0133,0.0,21.952,0.681333,0,0.0,0.0,0.0,-3.042,64.064,4.0,1,0,0,11.42,55.0053,12.42,55.452275,2012-03-22 05:45:00
22/03/2012,06:00,207.712,55.392,13.2653,0.0,325.707,0.614667,0,0.0,0.0,0.0,-3.02933,64.0933,4.0,1,0,0,11.32,55.392,12.44,54.0296,2012-03-22 06:00:00
22/03/2012,06:15,208.16,55.048,17.2207,0.0,611.2,0.524,0,0.0,845.824,143.36,2.746,63.9813,4.0,1,0,0,11.2247,55.048,12.46,52.83330991,2012-03-22 06:15:00
22/03/2012,06:30,208.277,54.96,23.4853,0.0,611.712,0.48,0,3956.74,19908.6,4544.51,26.6073,64.0133,4.0,1,0,0,11.144,54.96,12.47,20.331264,2012-03-22 06:30:00
22/03/2012,06:45,208.085,54.8053,23.4213,0.0,613.803,0.376667,0,8314.88,50473.6,12907.2,72.96,64.208,4.0,1,0,0,11.0893,54.8053,12.53,19.39810051,2012-03-22 06:45:00
22/03/2012,07:00,208.085,55.7973,23.2427,0.0,615.445,0.324,0,10163.9,60153.9,20272.5,118.917,64.1813,4.0,1,0,0,11.076,55.7973,12.68,18.912899,2012-03-22 07:00:00
22/03/2012,07:15,208.192,55.8987,23.5853,0.0,616.555,0.454,0,11401.9,66505.4,28532.7,168.251,63.8107,4.0,1,0,0,11.0787,55.8987,12.75,18.93573131,2012-03-22 07:15:00
22/03/2012,07:30,208.448,55.816,24.5587,0.0,617.408,0.910667,0,12419.1,71434.2,37079.7,220.661,63.5387,4.0,1,0,0,11.1067,55.816,12.85,19.45521511,2012-03-22 07:30:00
22/03/2012,07:45,208.064,55.8907,36.1053,0.0,618.048,0.947333,0,13444.4,75270.8,45305.9,273.152,62.9573,4.0,1,0,0,11.1513,55.8907,12.96,20.22783331,2012-03-22 07:45:00
22/03/2012,08:00,207.872,55.5867,46.792,0.0,618.773,1.016,0,14627.5,77466.3,53054.1,323.989,62.4107,4.0,1,0,0,11.2247,55.5867,13.1,21.59743491,2012-03-22 08:00:00
22/03/2012,08:15,207.136,55.2133,55.4453,0.0,619.2,1.33267,0,15358.0,78637.7,60263.1,374.613,61.952,4.0,1,0,0,11.3453,55.2133,13.12,23.79284291,2012-03-22 08:15:00
22/03/2012,08:30,206.709,54.6853,83.5307,0.0,619.712,1.71867,0,16104.1,79691.8,66898.6,423.701,61.488,4.0,1,0,0,11.5087,54.6853,13.22,26.72649931,2012-03-22 08:30:00
22/03/2012,08:45,206.784,54.1387,103.397,0.0,620.096,2.08933,0,17401.2,79861.1,73067.2,474.155,61.0347,4.0,0,0,0,11.7213,54.1387,13.33,100.0,2012-03-22 08:45:00
22/03/2012,09:00,208.277,53.5867,113.264,0.0,620.48,2.37067,0,17063.9,82001.9,78929.9,520.491,60.6907,4.0,0,0,0,11.9413,53.5867,13.41,100.0,2012-03-22 09:00:00
22/03/2012,09:15,208.384,53.2213,113.147,0.0,620.608,1.94467,0,15546.4,81881.8,83886.1,564.267,60.3893,4.0,0,0,0,12.1713,53.2213,13.61,100.0,2012-03-22 09:15:00
22/03/2012,09:30,208.224,53.024,131.819,0.0,621.419,1.15733,0,14168.1,78749.7,88435.4,601.408,60.2347,4.0,0,0,0,12.4453,53.024,13.8,100.0,2012-03-22 09:30:00
22/03/2012,09:45,208.693,52.7973,143.019,0.0,621.845,1.25,0,12957.7,74926.8,93148.5,639.915,59.9653,4.0,0,0,0,12.7287,52.7973,13.92,100.0,2012-03-22 09:45:00
22/03/2012,10:00,208.587,52.5387,142.763,0.0,623.125,1.41867,0,12060.7,68750.0,95436.8,679.552,59.2053,4.0,0,0,0,13.046,52.5387,14.02,100.0,2012-03-22 10:00:00
22/03/2012,10:15,208.949,52.1733,143.28,0.0,623.595,1.91933,0,10914.5,59471.2,95436.8,712.661,58.3707,4.0,0,0,0,13.37,52.1733,14.19,100.0,2012-03-22 10:15:00
22/03/2012,10:30,208.32,51.8347,142.256,0.0,623.509,1.794,0,10121.2,47777.1,95447.7,740.48,57.4693,4.0,0,0,0,13.736,51.8347,14.37,100.0,2012-03-22 10:30:00
22/03/2012,10:45,208.683,51.632,142.928,0.0,623.68,1.30267,0,9540.61,34930.7,95475.0,763.861,56.3653,4.0,0,0,0,14.0913,51.632,14.6,100.0,2012-03-22 10:45:00
22/03/2012,11:00,208.448,51.4133,142.779,0.0,623.979,0.979333,0,9010.18,24479.1,95518.7,782.592,55.6133,4.0,0,0,0,14.44,51.4133,14.71,100.0,2012-03-22 11:00:00
22/03/2012,11:15,208.853,50.872,142.848,0.0,624.235,0.817333,0,8537.09,18253.1,95518.7,799.744,54.824,4.0,0,0,0,14.7947,50.872,14.89,100.0,2012-03-22 11:15:00
22/03/2012,11:30,208.843,51.2533,143.2,0.0,623.467,1.96733,0,8343.55,14979.1,95475.0,800.939,55.0293,4.0,0,0,0,15.1373,51.2533,15.14,100.0,2012-03-22 11:30:00
22/03/2012,11:45,209.088,51.4453,142.96,0.0,622.144,2.18067,0,8709.12,12757.0,95354.9,817.493,55.384,4.0,0,0,0,15.462,51.4453,15.33,100.0,2012-03-22 11:45:00
22/03/2012,12:00,210.08,51.3573,142.448,0.0,621.76,2.36533,0,10263.2,10471.1,95234.7,825.472,55.2133,4.0,0,0,0,15.7833,51.3573,15.54,100.0,2012-03-22 12:00:00
22/03/2012,12:15,212.267,51.5307,142.768,0.0,621.76,2.51733,0,13344.1,9425.92,95191.0,828.544,55.24,4.0,0,0,0,16.054,51.5307,15.74,100.0,2012-03-22 12:15:00
22/03/2012,12:30,276.853,50.5013,142.597,0.0,621.632,2.40533,0,18311.9,9562.11,95191.0,825.045,53.2427,4.0,0,0,0,16.412,50.5013,16.01,100.0,2012-03-22 12:30:00
22/03/2012,12:45,289.696,50.2027,139.301,0.0,621.248,2.20067,0,25724.2,8938.5,95207.4,816.0,53.5867,4.0,0,0,0,16.7027,50.2027,16.27,100.0,2012-03-22 12:45:00
22/03/2012,13:00,287.68,50.4533,113.141,0.0,620.437,2.71867,0,36110.3,8386.56,93055.7,802.859,54.008,4.0,0,0,0,16.9967,50.4533,16.36,100.0,2012-03-22 13:00:00
22/03/2012,13:15,242.944,50.0107,113.579,0.0,620.48,2.59133,0,48231.8,8279.04,89079.8,785.195,53.768,4.0,0,0,0,17.1533,50.0107,16.48,100.0,2012-03-22 13:15:00
22/03/2012,13:30,223.232,50.4133,113.248,0.0,620.139,2.60333,0,61472.8,8429.57,84757.2,768.256,52.768,4.0,0,0,0,17.3093,50.4133,16.55,100.0,2012-03-22 13:30:00
22/03/2012,13:45,216.203,49.192,107.067,0.0,619.84,2.44,0,72182.4,8508.42,80420.9,749.141,52.264,4.0,0,0,0,17.4413,49.192,16.67,100.0,2012-03-22 13:45:00
22/03/2012,14:00,213.045,49.9227,83.264,0.0,619.499,3.05933,0,80085.0,8494.08,75328.2,723.797,51.6373,4.0,0,0,0,17.5967,49.9227,16.78,100.0,2012-03-22 14:00:00
22/03/2012,14:15,211.584,50.5467,83.4453,0.0,619.2,2.91667,0,87463.3,8572.93,69577.4,694.741,51.4213,4.0,0,0,0,17.7107,50.5467,16.86,100.0,2012-03-22 14:15:00
22/03/2012,14:30,210.571,50.4107,67.024,0.0,619.243,2.53867,0,90385.1,8680.45,63354.2,658.731,50.68,4.0,0,0,0,17.8047,50.4107,17.0,100.0,2012-03-22 14:30:00
22/03/2012,14:45,209.952,50.1867,53.184,0.0,619.115,2.43533,0,91701.2,8823.81,56647.7,622.485,49.464,4.0,0,0,0,17.9047,50.1867,17.17,100.0,2012-03-22 14:45:00
22/03/2012,15:00,209.952,49.6267,46.9733,0.0,618.987,2.28933,0,91876.0,8694.78,49375.9,584.939,48.3067,4.0,0,0,0,17.98,49.6267,17.33,100.0,2012-03-22 15:00:00
22/03/2012,15:15,239.371,49.7893,43.0373,0.0,618.603,2.82933,0,89030.7,8193.02,41563.5,543.296,46.856,4.0,0,0,0,18.0693,49.7893,17.45,100.0,2012-03-22 15:15:00
22/03/2012,15:30,270.347,49.5413,38.5467,0.0,618.219,2.80733,0,88484.5,7655.42,33475.2,499.328,45.912,4.0,0,0,0,18.1167,49.5413,17.54,100.0,2012-03-22 15:30:00
22/03/2012,15:45,234.997,47.1067,27.7627,0.0,617.92,2.324,0,90101.1,7361.54,26148.9,453.205,45.1467,4.0,0,0,0,18.1433,47.1067,17.53,100.0,2012-03-22 15:45:00
22/03/2012,16:00,305.237,47.8053,23.44,0.0,617.877,2.88067,0,87930.2,7139.33,19993.9,405.163,41.2667,4.0,0,0,0,18.2793,47.8053,17.66,100.0,2012-03-22 16:00:00
22/03/2012,16:15,332.981,47.912,23.78,0.0,617.451,2.558,0,87689.9,6995.97,15587.3,357.995,47.448,4.0,0,0,0,18.32,47.912,17.72,100.0,2012-03-22 16:15:00
22/03/2012,16:30,286.517,49.6,22.4707,0.0,617.28,2.76933,0,81442.1,6845.44,12505.1,305.856,50.832,4.0,0,0,0,18.2767,49.6,17.75,100.0,2012-03-22 16:30:00
22/03/2012,16:45,263.424,49.7493,21.228,0.0,616.64,2.73533,0,74582.7,6601.73,10156.4,257.728,49.9627,4.0,0,0,0,18.2467,49.7493,17.82,100.0,2012-03-22 16:45:00
22/03/2012,17:00,249.131,49.7867,21.4893,0.0,616.512,2.358,0,68845.6,6207.49,8601.6,205.984,47.9307,4.0,0,0,0,18.208,49.7867,17.84,100.0,2012-03-22 17:00:00
22/03/2012,17:15,236.992,49.1253,21.8493,0.0,616.0,2.408,0,61475.5,5440.51,7390.21,153.856,50.6347,4.0,0,0,0,18.1467,49.1253,17.83,100.0,2012-03-22 17:15:00
22/03/2012,17:30,230.059,49.344,22.4067,0.0,615.552,1.79133,0,19902.5,3204.1,3627.01,62.112,52.9227,4.0,0,0,0,18.1033,49.344,17.85,100.0,2012-03-22 17:30:00
22/03/2012,17:45,224.565,50.3173,21.3093,0.0,614.272,1.608,0,2351.1,1913.86,1705.98,22.74,54.8853,4.0,0,0,0,18.07,50.3173,17.8,100.0,2012-03-22 17:45:00
22/03/2012,18:00,220.768,50.672,21.8667,0.0,613.803,1.11933,0,1662.98,1068.03,939.008,12.2233,55.9013,4.0,0,0,0,18.0047,50.672,17.72,100.0,2012-03-22 18:00:00
22/03/2012,18:15,218.016,51.224,17.3027,0.0,613.76,0.929333,0,293.888,0.0,0.0,1.92533,56.8613,4.0,0,0,0,17.93,51.224,17.76,100.0,2012-03-22 18:15:00
22/03/2012,18:30,215.669,51.8133,13.5413,0.0,309.501,1.10333,0,0.0,0.0,0.0,-3.512,57.952,4.0,0,0,0,17.864,51.8133,17.73,100.0,2012-03-22 18:30:00
22/03/2012,18:45,215.851,52.2213,13.98,0.0,14.0473,0.889333,0,0.0,0.0,0.0,-3.38133,58.6133,4.0,0,0,0,17.7987,52.2213,17.61,100.0,2012-03-22 18:45:00
22/03/2012,19:00,215.125,52.6827,13.7853,0.0,1.002,0.362,0,0.0,0.0,0.0,-3.44667,59.6907,4.0,0,0,0,17.7333,52.6827,17.63,100.0,2012-03-22 19:00:00
22/03/2012,19:15,214.432,52.9947,13.428,0.0,0.65,0.228667,0,0.0,0.0,0.0,-3.44667,60.1413,4.0,0,0,0,17.6333,52.9947,17.53,100.0,2012-03-22 19:15:00
22/03/2012,19:30,214.443,53.2107,13.2653,0.0,0.65,0.454,0,0.0,0.0,0.0,-3.57733,60.584,4.0,0,0,0,17.5767,53.2107,17.5,100.0,2012-03-22 19:30:00
22/03/2012,19:45,214.432,53.456,12.8587,0.0,0.694,0.52,0,0.0,0.0,0.0,-3.64267,61.2827,4.0,0,0,0,17.508,53.456,17.42,100.0,2012-03-22 19:45:00
22/03/2012,20:00,214.4,53.7013,12.8907,0.0,0.65,0.778667,0,0.0,0.0,0.0,-3.44667,61.0187,4.0,0,0,0,17.43,53.7013,17.4,100.0,2012-03-22 20:00:00
22/03/2012,20:15,215.147,53.7493,13.672,0.0,0.65,0.378667,0,0.0,0.0,0.0,-3.316,59.744,4.0,0,0,0,17.3593,53.7493,17.28,100.0,2012-03-22 20:15:00
22/03/2012,20:30,217.312,53.6533,13.184,0.0,0.65,0.430667,0,0.0,0.0,0.0,-3.44667,59.4507,4.0,0,0,0,17.24,53.6533,17.22,100.0,2012-03-22 20:30:00
22/03/2012,20:45,220.192,53.5067,13.184,0.0,0.65,0.612,0,0.0,0.0,0.0,-3.512,59.08,4.0,1,0,0,17.1727,53.5067,17.11,98.43889971,2012-03-22 20:45:00
22/03/2012,21:00,221.152,53.3067,12.1913,0.0,0.65,0.518,0,0.0,0.0,0.0,-3.316,58.632,4.0,1,0,0,17.0833,53.3067,17.04,98.33298611,2012-03-22 21:00:00
22/03/2012,21:15,220.608,53.1227,13.9633,0.0,0.65,0.122,0,0.0,0.0,0.0,-3.316,58.0107,4.0,1,0,0,16.9953,53.1227,16.94,98.20990291,2012-03-22 21:15:00
22/03/2012,21:30,218.56,52.9573,14.192,0.0,0.65,0.148,0,0.0,0.0,0.0,-3.18533,57.9173,4.0,1,0,0,16.916,52.9573,16.84,98.085619,2012-03-22 21:30:00
22/03/2012,21:45,218.219,52.8053,13.232,0.0,0.65,0.516667,0,0.0,0.0,0.0,-3.316,57.8587,4.0,1,0,0,16.8107,52.8053,16.75,97.88424051,2012-03-22 21:45:00
22/03/2012,22:00,217.792,52.688,11.9473,0.0,0.65,0.866667,0,0.0,0.0,0.0,-3.38133,57.688,4.0,1,0,0,16.7087,52.688,16.63,97.66054431,2012-03-22 22:00:00
22/03/2012,22:15,217.099,52.5093,12.598,0.0,0.65,0.866667,0,0.0,0.0,0.0,-3.316,57.7973,4.0,1,0,0,16.61,52.5093,16.51,97.440575,2012-03-22 22:15:00
22/03/2012,22:30,217.451,52.3253,14.8413,0.0,0.65,0.368667,0,0.0,0.0,0.0,-3.25067,58.6347,4.0,1,0,0,16.4973,52.3253,16.38,97.16056771,2012-03-22 22:30:00
22/03/2012,22:45,217.653,52.3413,13.5907,0.0,0.65,0.170667,0,0.0,0.0,0.0,-3.38133,59.5467,4.0,1,0,0,16.3847,52.3413,16.22,96.80548091,2012-03-22 22:45:00
22/03/2012,23:00,216.789,52.3627,13.5907,0.0,0.65,0.142,0,0.0,0.0,0.0,-2.964,60.3253,4.0,1,0,0,16.2967,52.3627,16.04,96.50809411,2012-03-22 23:00:00
22/03/2012,23:15,218.379,52.4373,13.7693,0.0,0.65,0.096,0,0.0,0.0,0.0,-3.18533,60.7547,4.0,1,0,0,16.1993,52.4373,15.8,96.14815451,2012-03-22 23:15:00
22/03/2012,23:30,217.845,52.552,13.428,0.0,0.65,0.248667,0,0.0,0.0,0.0,-3.25067,61.3707,4.0,1,0,0,16.1033,52.552,15.65,95.76452911,2012-03-22 23:30:00
22/03/2012,23:45,216.981,52.6773,13.688,0.0,0.65,0.275333,0,0.0,0.0,0.0,-3.316,62.3227,4.0,1,0,0,16.0087,52.6773,15.48,95.36539931,2012-03-22 23:45:00
23/03/2012,00:00,217.461,52.7467,14.0453,0.0,0.65,0.287333,0,0.0,0.0,0.0,-3.18533,62.72,4.06667,1,0,0,15.9047,52.7467,15.24,94.92304291,2012-03-23 00:00:00
23/03/2012,00:15,217.664,52.8133,14.3213,0.0,0.65,0.334,0,0.0,0.0,0.0,-3.316,63.0827,5.0,1,0,0,15.8173,52.8133,14.99,94.53249571,2012-03-23 00:15:00
23/03/2012,00:30,216.331,52.8933,14.76,0.0,0.65,0.08,0,0.0,0.0,0.0,-3.25067,62.6267,5.0,1,0,0,15.714,52.8933,14.78,94.050879,2012-03-23 00:30:00
23/03/2012,00:45,215.957,52.8587,15.2307,0.0,0.65,0.245333,0,0.0,0.0,0.0,-3.10733,62.6187,5.0,1,0,0,15.6087,52.8587,14.67,93.56700931,2012-03-23 00:45:00
23/03/2012,01:00,215.136,52.816,12.1913,0.0,0.65,0.419333,0,0.0,0.0,0.0,-3.12,62.6853,5.0,1,0,0,15.5033,52.816,14.51,93.06248911,2012-03-23 01:00:00
23/03/2012,01:15,213.323,52.7573,13.184,0.0,0.65,0.3,0,0.0,0.0,0.0,-3.18533,62.352,5.0,1,0,0,15.4067,52.7573,14.3,92.58547011,2012-03-23 01:15:00
23/03/2012,01:30,214.347,52.7253,13.428,0.0,0.65,0.0546667,0,0.0,0.0,0.0,-3.18533,62.0053,5.0,1,0,0,15.2833,52.7253,14.15,91.93821611,2012-03-23 01:30:00
23/03/2012,01:45,214.293,52.7307,13.428,0.0,0.65,0.0933333,0,0.0,0.0,0.0,-3.18533,61.96,5.0,1,0,0,15.1773,52.7307,14.04,91.34968971,2012-03-23 01:45:00
23/03/2012,02:00,213.664,52.688,13.2653,0.0,0.65,0.0,0,0.0,0.0,0.0,-3.17267,61.936,5.0,1,0,0,15.0713,52.688,13.92,90.75071631,2012-03-23 02:00:00
23/03/2012,02:15,213.557,52.6773,13.2653,0.0,0.65,0.104,0,0.0,0.0,0.0,-3.25067,61.904,5.0,1,0,0,14.9933,52.6773,13.8,90.29043011,2012-03-23 02:15:00
23/03/2012,02:30,213.269,52.68,13.8013,0.0,0.65,0.0493333,0,0.0,0.0,0.0,-3.10733,62.032,5.0,1,0,0,14.9233,52.68,13.66,89.86391711,2012-03-23 02:30:00
23/03/2012,02:45,212.107,52.64,12.8093,0.0,0.65,0.0,0,0.0,0.0,0.0,-3.18533,62.0613,5.0,1,0,0,14.8233,52.64,13.51,89.24857711,2012-03-23 02:45:00
23/03/2012,03:00,211.808,52.576,13.428,0.0,0.65,0.0,0,0.0,0.0,0.0,-3.25067,62.1653,5.0,1,0,0,14.7227,52.576,13.49,88.61530471,2012-03-23 03:00:00
23/03/2012,03:15,212.405,52.6373,13.5093,0.0,0.65,0.0,0,0.0,0.0,0.0,-3.18533,62.4693,5.0,1,0,0,14.6273,52.6373,13.43,87.96556971,2012-03-23 03:15:00
23/03/2012,03:30,212.288,52.672,14.6627,0.0,0.65,0.0773333,0,0.0,0.0,0.0,-3.12,62.4773,5.0,1,0,0,14.5613,52.672,13.43,87.50734231,2012-03-23 03:30:00
23/03/2012,03:45,211.051,52.6507,12.874,0.0,0.65,0.273333,0,0.0,0.0,0.0,-3.12,62.7467,5.0,1,0,0,14.4613,52.6507,13.4,86.81492731,2012-03-23 03:45:00
23/03/2012,04:00,210.624,52.4773,13.5093,0.0,0.65,0.474,0,0.0,0.0,0.0,-3.12,63.3573,5.0,1,0,0,14.3693,52.4773,13.34,86.19869251,2012-03-23 04:00:00
23/03/2012,04:15,210.251,52.432,13.3467,0.0,0.65,0.632,0,0.0,0.0,0.0,-3.18533,63.272,5.0,1,0,0,14.2567,52.432,13.32,85.37970511,2012-03-23 04:15:00
23/03/2012,04:30,210.08,52.5013,13.2973,0.0,0.65,0.118667,0,0.0,0.0,0.0,-3.10733,62.8827,5.0,1,0,0,14.1593,52.5013,13.29,84.62369851,2012-03-23 04:30:00
23/03/2012,04:45,210.048,52.512,13.2813,0.0,0.65,0.29,0,0.0,0.0,0.0,-2.964,63.5653,5.0,1,0,0,14.0793,52.512,13.26,84.00011151,2012-03-23 04:45:00
23/03/2012,05:00,210.677,52.5173,13.7693,0.0,0.65,0.246667,0,0.0,0.0,0.0,-3.17267,63.6187,5.0,1,0,0,13.9633,52.5173,13.32,83.07572811,2012-03-23 05:00:00
23/03/2012,05:15,209.856,52.456,13.2487,0.0,0.65,0.585333,0,0.0,0.0,0.0,-3.042,63.832,5.0,1,0,0,13.8867,52.456,13.25,82.46676311,2012-03-23 05:15:00
23/03/2012,05:30,210.432,52.528,13.688,0.0,1.75,0.246,0,0.0,0.0,0.0,-3.12,63.896,5.0,1,0,0,13.778,52.528,13.23,81.542716,2012-03-23 05:30:00
23/03/2012,05:45,210.389,52.616,13.086,0.0,38.8153,0.194,0,0.0,0.0,0.0,-3.12,63.6347,5.0,1,0,0,13.6727,52.616,13.16,80.62047471,2012-03-23 05:45:00
23/03/2012,06:00,210.176,52.6373,13.46,0.0,415.125,0.072,0,0.0,0.0,0.0,-2.67733,63.9547,5.0,1,0,0,13.5933,52.6373,13.26,79.92167011,2012-03-23 06:00:00
23/03/2012,06:15,209.76,52.6693,18.54,0.0,611.456,0.0726667,0,0.0,1182.72,236.544,3.90333,63.9333,5.0,1,0,0,13.5067,52.6693,13.3,79.14293011,2012-03-23 06:15:00
